0.3000,0.3500,0.5750,0.1688,0.2131,1.2935,0.9500,0.2878,0.3361,0.4192,0.5847,0.4000,0.2000,0.1833,0.3750,0.1429,0.1803,0.7940,0.5000,0.1520,0.2713,0.2529,0.3894,0.3075,0.7000,0.9160,0.2000,0.0000,1.6570,0.3000,0.1474,0.6000,0.6000,0.7800,1,1
0.3000,0.1833,0.4375,0.1558,0.1639,0.6420,0.4500,0.2327,0.2499,0.1900,0.2008,0.2475,0.3000,0.3500,0.5750,0.1688,0.2131,1.2935,0.9500,0.2878,0.3361,0.4192,0.5847,0.4000,0.7000,0.4005,0.4000,0.0000,1.9147,0.9000,0.0944,0.3000,0.3000,0.6300,0,1
0.2000,0.0667,0.3000,0.0779,0.0820,0.4240,0.4000,0.0760,0.1368,0.1425,0.3011,0.1700,0.3000,0.3500,0.5750,0.1688,0.2131,1.2935,0.9500,0.2878,0.3361,0.4192,0.5847,0.4000,0.7000,0.3500,0.3000,0.1000,1.9400,0.5000,0.1813,0.1500,0.1000,0.2680,0,1
0.2000,0.1833,0.3750,0.1429,0.1803,0.7940,0.5000,0.1520,0.2713,0.2529,0.3894,0.3075,0.3000,0.3500,0.5750,0.1688,0.2131,1.2935,0.9500,0.2878,0.3361,0.4192,0.5847,0.4000,0.7000,0.4870,0.2000,0.1000,1.8715,0.6000,0.1150,0.3500,0.2000,0.7400,0,1
0.3000,0.3667,0.6125,0.1948,0.2459,1.4435,1.1500,0.2880,0.4068,0.4387,0.4499,0.4725,0.2000,0.2500,0.4125,0.1818,0.2131,0.8440,0.6500,0.2010,0.3322,0.3762,0.7190,0.4225,0.8000,1.0160,0.8000,0.2000,1.7745,0.8000,0.1217,0.7500,0.7000,0.9080,1,1
0.2000,0.1833,0.3875,0.1818,0.1967,0.6120,0.4500,0.2760,0.3784,0.1650,0.4301,0.2950,0.3000,0.3667,0.6125,0.1948,0.2459,1.4435,1.1500,0.2880,0.4068,0.4387,0.4499,0.4725,0.8000,0.4305,0.2000,0.0000,2.0672,1.2000,0.1333,0.3500,0.3000,0.2160,0,1
0.2000,0.0833,0.3250,0.0909,0.1311,0.4240,0.3500,0.1190,0.1578,0.1437,0.7795,0.2150,0.3000,0.3667,0.6125,0.1948,0.2459,1.4435,1.1500,0.2880,0.4068,0.4387,0.4499,0.4725,0.8000,0.3200,0.2000,0.0000,2.1225,0.9000,0.0929,0.4000,0.2000,0.9300,0,1
0.2000,0.2500,0.4125,0.1818,0.2131,0.8440,0.6500,0.2010,0.3322,0.3762,0.7190,0.4225,0.3000,0.3667,0.6125,0.1948,0.2459,1.4435,1.1500,0.2880,0.4068,0.4387,0.4499,0.4725,0.8000,0.6370,0.2000,0.0000,1.9640,0.8000,0.0923,0.4000,0.3000,0.2160,0,1
0.4000,0.4667,0.7875,0.2208,0.2787,2.2490,1.3000,0.6390,0.7938,0.6325,0.3484,0.6350,0.4000,0.3667,0.6375,0.1948,0.2459,0.7440,0.7000,0.4020,0.5460,0.4000,0.7380,0.5300,0.9000,1.1940,0.5000,0.5000,1.7037,1.0000,0.1423,0.9500,0.8000,1.8740,1,1
0.2000,0.2167,0.4375,0.1948,0.2459,0.6120,0.4000,0.3700,0.3980,0.2750,0.1411,0.3425,0.4000,0.4667,0.7875,0.2208,0.2787,2.2490,1.3000,0.6390,0.7938,0.6325,0.3484,0.6350,0.9000,0.3805,0.2000,0.0000,2.1105,0.6000,0.1000,0.4500,0.5000,1.0160,0,1
0.2000,0.1167,0.3750,0.1299,0.1475,0.2250,0.4500,0.1400,0.1724,0.1237,0.3477,0.2950,0.4000,0.4667,0.7875,0.2208,0.2787,2.2490,1.3000,0.6390,0.7938,0.6325,0.3484,0.6350,0.9000,0.4400,0.1000,0.0000,2.0807,1.0000,0.1111,0.4500,0.2000,0.1900,0,1
0.4000,0.3667,0.6375,0.1948,0.2459,0.7440,0.7000,0.4020,0.5460,0.4000,0.7380,0.5300,0.4000,0.4667,0.7875,0.2208,0.2787,2.2490,1.3000,0.6390,0.7938,0.6325,0.3484,0.6350,0.9000,0.6870,0.2000,0.2000,1.9572,0.8000,0.1179,0.6000,0.6000,0.6480,0,1
0.4000,0.5500,0.8500,0.2597,0.3115,4.1850,2.1000,1.1010,0.8286,0.8675,0.7058,0.7625,0.4000,0.4333,0.7500,0.2338,0.2787,0.8190,0.7000,0.4970,0.6826,0.4475,0.6448,0.6325,1.0000,2.0400,0.4000,0.7000,1.9140,3.4000,0.1000,1.0500,1.1000,1.4560,1,1
0.2000,0.2667,0.4750,0.2338,0.2623,0.6120,0.4500,0.4400,0.4560,0.2875,0.6025,0.4275,0.4000,0.5500,0.8500,0.2597,0.3115,4.1850,2.1000,1.1010,0.8286,0.8675,0.7058,0.7625,1.0000,0.4305,0.2000,0.0000,2.7187,1.2000,0.0667,0.5500,0.6000,0.6800,0,1
0.2000,0.1333,0.4000,0.1558,0.1967,0.4392,0.4500,0.1500,0.2824,0.1100,0.1605,0.3400,0.4000,0.5500,0.8500,0.2597,0.3115,4.1850,2.1000,1.1010,0.8286,0.8675,0.7058,0.7625,1.0000,0.4165,0.2000,0.0000,2.7257,1.3000,0.0667,0.4500,0.4000,0.5400,0,1
0.4000,0.4333,0.7500,0.2338,0.2787,0.8190,0.7000,0.4970,0.6826,0.4475,0.6448,0.6325,0.4000,0.5500,0.8500,0.2597,0.3115,4.1850,2.1000,1.1010,0.8286,0.8675,0.7058,0.7625,1.0000,0.6870,0.2000,0.0000,2.5905,1.0000,0.1000,0.8500,0.6000,1.9360,0,1
